"xmin","ks"
21450,0.0234135203673949
21500,0.0230918319502089
21550,0.0231732136212202
21600,0.0257260768512494
21650,0.0245624209137984
21700,0.0234295235792259
21750,0.0233813276878247
21800,0.0233330664188551
21850,0.0234164969909829
21900,0.0235013252449797
21950,0.0235243856250487
22000,0.0235485384154791
22050,0.0235737337822645
22100,0.0235382929767592
22150,0.0236824289128729
22200,0.0237687700942498
22250,0.0237428727041642
22300,0.0237167601800506
22350,0.0238021947403491
22400,0.0239920859419298
22450,0.0239778249702504
22500,0.0240649424774825
22550,0.0241051102485028
22600,0.0241917041153334
22650,0.0241892495037653
22700,0.0241828349380511
22750,0.0242695227296182
22800,0.0243132431932995
22850,0.0244019834128648
22900,0.0244489727323726
22950,0.0244974148935723
23000,0.0246537468204983
23050,0.024740076267045
23100,0.0248516371726029
23150,0.0249133498281897
23200,0.0249433719815705
23250,0.0250077799006795
23300,0.0250873456534106
23350,0.0251664645780163
23400,0.0252285265554022
23450,0.0253108160489963
23500,0.0253752273369319
23550,0.0254413235173628
23600,0.0255352194559554
23650,0.0255931820239909
23700,0.0256516839783083
23750,0.0257316527255227
23800,0.0258240882362164
23850,0.0258969891908745
23900,0.0259678714299169
23950,0.0260467371422648
24000,0.0261272768532944
24050,0.0261945128518916
24100,0.0262918000129952
24150,0.0263895756165157
24200,0.0264878938413037
24250,0.0265720334767727
24300,0.0266562922113727
24350,0.026719961325396
24400,0.0268066445980085
24450,0.0268427623716739
24500,0.0269006985211231
24550,0.0269917704646039
24600,0.0269291276246054
24650,0.0270636810571384
24700,0.0271572110940547
24750,0.0272041828309729
24800,0.0272989082420352
24850,0.0273935131810158
24900,0.0273791695955937
24950,0.0275333797468729
25000,0.0276881099233429
25050,0.027725350982917
25100,0.0278232765264906
25150,0.0279795204591849
25200,0.0280230277741186
25250,0.0281875292350831
25300,0.02828778500854
25350,0.0283178990712888
25400,0.02834220858088
25450,0.0283619809823606
25500,0.0283782080730074
25550,0.0284802327671904
25600,0.028581789353769
25650,0.0285914528476336
25700,0.0285944099884308
25750,0.0285933263916771
25800,0.0286618502135533
25850,0.0286899766943779
25900,0.028907714630075
25950,0.0297494637028682
26000,0.029029425639948
26050,0.0291067530124005
26100,0.0293358363021681
26150,0.0291815981767557
26200,0.0292854111443192
26250,0.0294154712420205
26300,0.0293622406168528
26350,0.0294568941071937
26400,0.0306919199462698
26450,0.031381643355253
26500,0.0306145053277308
26550,0.0320718556172173
26600,0.0320485760883405
26650,0.0312676036332719
26700,0.0304829547062885
26750,0.0304519829775987
26800,0.0304341957770495
26850,0.0303599230340033
26900,0.0306421531047479
26950,0.0305595754427949
27000,0.0304683068271348
27050,0.0307614907565809
27100,0.03105765770887
27150,0.0307590582870033
27200,0.0310622237242214
27250,0.0311611519339084
27300,0.0314677383026288
27350,0.0317708702851817
27400,0.0320844982894367
27450,0.0313190663598517
27500,0.0316398749013624
27550,0.0313032267565485
27600,0.0331323016428349
27650,0.0322614013856245
27700,0.0315525961909824
27750,0.0323448354047194
27800,0.0333289756403997
27850,0.0333847947525783
27900,0.0324913346970895
27950,0.0335107819818724
28000,0.0335786338495205
28050,0.0326716665377336
28100,0.0322679287585329
28150,0.0326316760131921
28200,0.03299664901687
28250,0.0330814217911928
28300,0.0334512029183623
28350,0.0335357358738294
28400,0.0330259384318815
28450,0.0334072974642982
28500,0.0331750349242895
28550,0.0335657547223228
28600,0.0330029611367585
28650,0.0330840770072741
28700,0.0331413879361712
28750,0.0332086881945303
28800,0.0332730817497338
28850,0.0336820306127176
28900,0.0356498274896064
28950,0.034662369725807
29000,0.0348173955701682
29050,0.0338213513277791
29100,0.0351470716198835
29150,0.0341419486149428
29200,0.0341176391472933
29250,0.0345549254598593
29300,0.0349903304327293
29350,0.0354272819140609
29400,0.0358662560985896
29450,0.0363064564827485
29500,0.036750594188086
29550,0.0371927500198463
29600,0.0364695996935693
29650,0.0365215255193096
29700,0.0369771472642059
29750,0.0370283971720995
29800,0.0370764444365821
29850,0.0375255009335866
29900,0.0371647563789987
29950,0.0367714282280454
30000,0.0372472953454618
30050,0.0377250057129709
30100,0.0377622730335061
30150,0.0373444687013124
30200,0.0373730795933568
30250,0.0369281607725492
30300,0.0369463472893274
30350,0.0369631638476162
30400,0.0374661653358189
30450,0.0369838660695204
30500,0.0369918149532407
30550,0.0375014892303576
30600,0.0375003492252086
30650,0.03751184763708
30700,0.0380334081323257
30750,0.0380356637394872
30800,0.0380292134189676
30850,0.0374777084806882
30900,0.038012983852862
30950,0.0379996431549657
31000,0.0379817664221525
31050,0.0379601047315841
31100,0.0379406654571659
31150,0.0379061486009869
31200,0.0378724091159734
31250,0.0384306344522701
31300,0.0389909937364326
31350,0.0389559531068673
31400,0.0395218887663152
31450,0.0394849471687704
31500,0.0400565896405902
31550,0.0400164791793245
31600,0.039970738202201
31650,0.0405515579251731
31700,0.0405035882921127
31750,0.041089888342918
31800,0.0416784460831711
31850,0.0416294691465487
31900,0.0422235960640458
31950,0.0415147839214186
32000,0.0414507587713912
32050,0.0406986101509692
32100,0.0413105819285007
32150,0.0419222093411731
32200,0.042536062431591
32250,0.043152334145233
32300,0.0430780298836087
32350,0.0429979548279437
32400,0.0429138460364231
32450,0.0435428463465746
32500,0.0441741602272247
32550,0.044808100038977
32600,0.0447228275319926
32650,0.0438925347305804
32700,0.0445368696819469
32750,0.0444346084113802
32800,0.0443281062642403
32850,0.0449821962018115
32900,0.0448690469817555
32950,0.045528604792109
33000,0.0454110767804033
33050,0.0460767011715969
33100,0.0451579358186305
33150,0.0458302024171159
33200,0.0465052442233897
33250,0.0455547097783776
33300,0.0454082233677464
33350,0.0460937283170856
33400,0.0450920977453795
33450,0.0457841641400454
33500,0.0456192530387148
33550,0.0463170588810488
33600,0.0470178941106792
33650,0.0468465413495037
33700,0.0448750264271024
33750,0.0437477453440935
33800,0.044463535611197
33850,0.0442453275742036
33900,0.0449678967722078
33950,0.0437861220441408
34000,0.0435435104246765
34050,0.0442804420924715
34100,0.0450098556565053
34150,0.0457461597493332
34200,0.0455019294597259
34250,0.0462453705412895
34300,0.0459925551788932
34350,0.0467421253773576
34400,0.0464828671408876
34450,0.04723865383816
34500,0.0479971958505871
34550,0.0477304908962642
34600,0.0484987490331237
34650,0.0492628295909684
34700,0.0489912995164467
34750,0.0487110241386963
34800,0.0473426868988851
34850,0.0470317455958829
34900,0.0478156466229817
34950,0.0474998180842536
35000,0.0482865681273826
35050,0.0490797546060603
35100,0.047620793023157
35150,0.0484204014699738
35200,0.0480743956034
35250,0.0488807808387209
35300,0.0485239318876096
35350,0.0481595410397151
35400,0.048974537800245
35450,0.0497929218736237
35500,0.0494190213077575
35550,0.0502488617889097
35600,0.051071170535528
35650,0.0519019091623574
35700,0.0502957798495776
35750,0.051132850965512
35800,0.0507299302918705
35850,0.0503154541930785
35900,0.0511617476643013
35950,0.0520113663067731
36000,0.0528641927319258
36050,0.0524428458065651
36100,0.0520086486684264
36150,0.0515642018212434
36200,0.0524285392383902
36250,0.0532970708189835
36300,0.0541694900405335
36350,0.0550447191499155
36400,0.0559227419900077
36450,0.0568043877767239
36500,0.0576897468746783
36550,0.0558921092493267
36600,0.0540328172114736
36650,0.0549311876070905
36700,0.0558282545333639
36750,0.0567288453921779
36800,0.0576329369603655
36850,0.0571355005985594
36900,0.0551901563143466
36950,0.0561030851777659
37000,0.055565488815439
37050,0.0564847959440221
37100,0.0574071552906629
37150,0.0583337185055678
37200,0.057786629497003
37250,0.0572252002069745
37300,0.0581607194602244
37350,0.0575860532020247
37400,0.0585293798778267
37450,0.0594734332101308
37500,0.0604224631691438
37550,0.0613749868255186
37600,0.0607903425367406
37650,0.0617496607314648
37700,0.0627117839621167
37750,0.063671606547557
37800,0.0646485158849806
37850,0.0656192045805409
37900,0.0650298088113063
37950,0.0660098753250586
38000,0.0637965630228288
38050,0.064782307750565
38100,0.0657719771272617
38150,0.0667647557029077
38200,0.0677625973471374
38250,0.0687637638824111
38300,0.0697686528698561
38350,0.0707771888918978
38400,0.0684891896393613
38450,0.0661282958961294
38500,0.0671474483637859
38550,0.0681636629949932
38600,0.0691860368782093
38650,0.0667516804195849
38700,0.0660212794823824
38750,0.0670526550112232
38800,0.0663051965549541
38850,0.0655402294834988
38900,0.0665804745396079
38950,0.0676246993049157
39000,0.0686728878269194
39050,0.067892214572491
39100,0.0670924714148662
39150,0.0662771106635368
39200,0.067334520747867
39250,0.0683980415595264
39300,0.0675627896663482
39350,0.066708318287735
39400,0.0677803858598935
39450,0.0688569940068909
39500,0.0699303312225227
39550,0.0690752303890942
39600,0.0701535975082847
39650,0.0692639063333811
39700,0.0683570851229801
39750,0.0694492579873658
39800,0.0705483934143779
39850,0.0696192509587742
39900,0.0686694486454777
39950,0.0676977729809792
40000,0.0688076254402897
40050,0.0678155727604026
40100,0.0668008426033429
40150,0.0657639674575014
40200,0.0668842851489968
40250,0.068009040161038
40300,0.0669460526663417
40350,0.068081571644744
40400,0.0692167412044779
40450,0.0703557768775244
40500,0.0692764411047009
40550,0.0704222861263188
40600,0.0715718678913763
40650,0.0704716676249251
40700,0.0670449191492825
40750,0.0611442197124384
40800,0.0622956671987712
40850,0.0634513184567009
40900,0.0646112600343977
40950,0.0584616674392522
41000,0.0571317661818192
41050,0.0582917652664981
41100,0.0594595436936176
41150,0.0606295105109735
41200,0.0592740411329085
41250,0.057890638517453
41300,0.0564815560347793
41350,0.0576580492114701
41400,0.0562189454596077
41450,0.0547479226549581
41500,0.0478080845904727
41550,0.0489880193500747
41600,0.0501720148382459
41650,0.0513601900820687
41700,0.0525525674155805
41750,0.0453083338844613
41800,0.0436308036622629
41850,0.0448224857403849
41900,0.0460184346552087
41950,0.0443035102167614
42000,0.0455044878445371
42050,0.0467094771521561
42100,0.0479186712970992
42150,0.0491321943388632
42200,0.0443884984258671
42250,0.0456031247420628
42300,0.0437874024415685
42350,0.0450068214589792
42400,0.0462299380031403
42450,0.0474584336164641
42500,0.0486906379648487
42550,0.0499271655386037
42600,0.0511679418565185
42650,0.0524132876497223
42700,0.0505607816529119
42750,0.0518106995407628
42800,0.0530650685389501
42850,0.0511769566081309
42900,0.0524359841217646
42950,0.047291491470638
43000,0.0485510748417202
43050,0.0498149473440894
43100,0.0478165213043144
43150,0.0490850810781596
43200,0.0470486359282155
43250,0.0449738597547616
43300,0.0462443683240847
43350,0.0475240165790139
43400,0.0488057449637406
43450,0.0500918691861239
43500,0.0445353298261311
43550,0.0423432495155216
43600,0.0436270091041547
43650,0.0414468831524388
43700,0.042681090250859
43750,0.0439752789773966
43800,0.0417178718881394
43850,0.0401260244218173
43900,0.0410478897188079
43950,0.0394228013641026
44000,0.0403492940789599
44050,0.0412780129829766
44100,0.0396202416734376
44150,0.04055308736608
44200,0.0414911692423329
44250,0.0397970191011318
44300,0.0384408828991463
44350,0.0386340082450964
44400,0.0388272802844541
44450,0.0390208843051216
44500,0.03939107039546
44550,0.038994912297697
44600,0.039185538034777
44650,0.03896763856184
44700,0.0391586569231734
44750,0.0385283728786596
44800,0.0387117195090438
44850,0.0388999009726052
44900,0.039088264353521
44950,0.0384495016424816
45000,0.0386347823063781
45050,0.0388200614583898
45100,0.0390057369634613
45150,0.0391915791756468
45200,0.0385492050386047
45250,0.0387320443956803
45300,0.0389151070868871
45350,0.03909821820424
45400,0.0392814913926832
45450,0.0390514442275496
45500,0.0392326744777286
45550,0.0394144111091689
45600,0.0395966326126272
45650,0.0393664417307319
45700,0.0395471136517376
45750,0.0397280833829423
45800,0.0399096450176768
45850,0.0400905596130009
45900,0.0398613857535884
45950,0.0400379554473869
46000,0.039806381764003
46050,0.0399885873288591
46100,0.039755020832492
46150,0.0399324450917878
46200,0.0396987984086326
46250,0.0398767568597146
46300,0.0400501608410772
46350,0.0398236939545347
46400,0.0399897909955569
46450,0.039754866823834
46500,0.0399269663036728
46550,0.039693017060575
46600,0.0398615636741411
46650,0.0388012951782645
46700,0.0385557895603627
46750,0.0387234082815666
46800,0.0384743124214916
46850,0.0386367400512925
46900,0.0387997431623359
46950,0.0389626674750944
47000,0.0391259599703978
47050,0.0392891773581197
47100,0.0394528302023957
47150,0.0392093601452476
47200,0.0393712603523835
47250,0.0395333142165125
47300,0.0396955220082167
47350,0.039857884048661
47400,0.0400203998175982
47450,0.0397789365425314
47500,0.0399398024362911
47550,0.0401156563091618
47600,0.0402620683202539
47650,0.0400204612174869
47700,0.0401799025693409
47750,0.0403396358598018
47800,0.0404995218982541
47850,0.0402576266377451
47900,0.0404202622317168
47950,0.0405742624056868
48000,0.0407329463740497
48050,0.0408917372246262
48100,0.0410503580056387
48150,0.0412092829015752
48200,0.0413685200873541
48250,0.0415278313504199
48300,0.0416872964237385
48350,0.0418468542501849
48400,0.0416101119088832
48450,0.0417678302313887
48500,0.0411359819869833
48550,0.0412895634436138
48600,0.0414446744190441
48650,0.0412061896987593
48700,0.0413589485134925
48750,0.0415119742740935
48800,0.0416649158762674
48850,0.0414274421623404
48900,0.0411891334399643
48950,0.041339230022555
49000,0.0414888273237235
49050,0.0416385705338201
49100,0.0417886496088643
49150,0.0419384967263421
49200,0.0417019325430901
49250,0.0418502161637935
49300,0.0419989309414415
49350,0.0421472225202305
49400,0.0422959439072784
49450,0.042444812565818
49500,0.0425938551632057
49550,0.042742990077549
49600,0.0428923001418604
49650,0.0430422285203984
49700,0.0431917191367817
49750,0.0429590106498366
49800,0.0431070595897668
49850,0.0424991616595468
49900,0.0426430579155135
49950,0.0427871026166838
50000,0.042931788755904
